matchName,name,tAmount,seatFill,tCapacity,winAmount,cPublishTime,profit,created,matchPTime,realMTime
Rajshahi Royals vs Chattogram Challengers,Constant League,50.0,120,120,5020.0,2020-01-14 22:00:36,980.0,2020-01-14 22:42:52,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Extra Cover Mini I,32.0,100,100,3005.0,2020-01-15 10:00:05,195.0,2020-01-15 05:14:01,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Over Hawl,27.0,40,40,870.0,2020-01-14 21:11:13,210.0,2020-01-14 21:11:13,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Boundary Hawl,49.0,60,60,2280.0,2020-01-14 16:00:29,660.0,2020-01-14 05:14:03,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Empire Guild,39.0,80,80,2700.0,2020-01-14 21:10:27,420.0,2020-01-14 21:10:27,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Mini Mania I,33.0,55,55,1615.0,2020-01-14 12:00:29,200.0,2020-01-14 05:13:48,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,MidOn,40.0,100,100,3920.0,2020-01-14 01:40:54,80.0,2020-01-14 01:40:54,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Pie Mania,22.0,66,66,1220.0,2020-01-14 10:00:29,232.0,2020-01-14 05:13:38,2020-01-14 00:36:03,2020-01-15 18:30:00
Rajshahi Royals vs Chattogram Challengers,Extra Cover Mini,32.0,100,100,3005.0,2020-01-14 01:40:35,195.0,2020-01-14 01:40:35,2020-01-14 00:36:03,2020-01-15 18:30:00
Khulna Tigers vs Rajshahi Royals,MEGA THUNDER,20.0,927,10000,10000.0,2020-01-16 00:44:24,8540.0,2020-01-16 00:44:24,2020-01-15 23:12:06,2020-01-17 19:00:00
Khulna Tigers vs Rajshahi Royals,Grab The Piece,10.0,200,200,1765.0,2020-01-16 00:39:37,235.0,2020-01-16 00:39:37,2020-01-15 23:12:06,2020-01-17 19:00:00
Khulna Tigers vs Rajshahi Royals,Mini Mega,20.0,350,350,5750.0,2020-01-16 18:05:02,1250.0,2020-01-16 18:05:02,2020-01-15 23:12:06,2020-01-17 19:00:00
Khulna Tigers vs Rajshahi Royals,MidOn,40.0,100,100,3920.0,2020-01-16 16:00:22,80.0,2020-01-16 15:38:42,2020-01-15 23:12:06,2020-01-17 19:00:00
Khulna Tigers vs Rajshahi Royals,Extra Cover Mini,32.0,100,100,3005.0,2020-01-16 12:00:20,195.0,2020-01-16 12:46:46,2020-01-15 23:12:06,2020-01-17 19:00:00
England U19 vs West Indies U19,Mini Mania I,33.0,55,55,1615.0,2020-01-19 22:00:09,200.0,2020-01-19 03:39:35,2020-01-16 22:56:17,2020-01-20 14:00:00
England U19 vs West Indies U19,Boundary Hawl,49.0,59,60,2280.0,2020-01-19 18:00:09,611.0,2020-01-19 03:39:11,2020-01-16 22:56:17,2020-01-20 14:00:00
England U19 vs West Indies U19,Empire Guild,39.0,80,80,2700.0,2020-01-19 16:00:09,420.0,2020-01-19 03:38:58,2020-01-16 22:56:17,2020-01-20 14:00:00
England U19 vs West Indies U19,MidOn,40.0,100,100,3920.0,2020-01-19 12:00:09,80.0,2020-01-19 03:38:41,2020-01-16 22:56:17,2020-01-20 14:00:00
England U19 vs West Indies U19,Extra Cover Mini,32.0,99,100,3005.0,2020-01-19 10:00:09,163.0,2020-01-19 03:38:31,2020-01-16 22:56:17,2020-01-20 14:00:00
England U19 vs West Indies U19,Mini Mega,20.0,238,350,5750.0,2020-01-18 19:59:02,-990.0,2020-01-18 19:59:02,2020-01-16 22:56:17,2020-01-20 14:00:00
England U19 vs West Indies U19,Grab The Piece,10.0,192,200,1765.0,2020-01-18 19:58:54,155.0,2020-01-18 19:58:54,2020-01-16 22:56:17,2020-01-20 14:00:00
Bangladesh U19 vs Scotland U19,Grab The Piece,10.0,200,200,1765.0,2020-01-19 16:50:10,235.0,2020-01-19 16:50:10,2020-01-16 22:56:17,2020-01-21 14:00:00
Bangladesh U19 vs Scotland U19,Over Hawl,27.0,40,40,870.0,2020-01-20 16:00:34,210.0,2020-01-20 16:26:51,2020-01-16 22:56:17,2020-01-21 14:00:00
Bangladesh U19 vs Scotland U19,Boundary Hawl,49.0,60,60,2280.0,2020-01-20 10:00:54,660.0,2020-01-20 02:44:09,2020-01-16 22:56:17,2020-01-21 14:00:00
Bangladesh U19 vs Scotland U19,Empire Guild,39.0,80,80,2700.0,2020-01-20 12:00:47,420.0,2020-01-20 02:31:30,2020-01-16 22:56:17,2020-01-21 14:00:00
Pakistan U19 vs Bangladesh U19,Mini Mega,20.0,282,350,5750.0,2020-01-22 00:40:49,-110.0,2020-01-22 00:40:49,2020-01-16 22:56:17,2020-01-24 14:50:00
Pakistan U19 vs Bangladesh U19,Mini Mania I,33.0,55,55,1615.0,2020-01-23 16:00:03,200.0,2020-01-23 01:28:26,2020-01-16 22:56:17,2020-01-24 14:50:00
Pakistan U19 vs Bangladesh U19,Empire Guild,39.0,78,80,2700.0,2020-01-23 23:18:13,342.0,2020-01-23 23:18:13,2020-01-16 22:56:17,2020-01-24 14:50:00
Pakistan U19 vs Bangladesh U19,Boundary Hawl,49.0,60,60,2280.0,2020-01-23 10:00:03,660.0,2020-01-23 01:27:44,2020-01-16 22:56:17,2020-01-24 14:50:00
Pakistan vs Bangladesh,Mini Mania I,33.0,55,55,1615.0,2020-01-23 18:00:01,200.0,2020-01-23 18:31:14,2020-01-21 01:10:07,2020-01-24 15:00:00
Pakistan vs Bangladesh,MEGA THUNDER,20.0,616,900,10000.0,2020-01-22 00:42:45,2320.0,2020-01-22 00:42:45,2020-01-21 01:10:07,2020-01-24 15:00:00
Pakistan vs Bangladesh,Boundary Hawl,49.0,60,60,2280.0,2020-01-23 16:00:27,660.0,2020-01-23 15:54:58,2020-01-21 01:10:07,2020-01-24 15:00:00
Pakistan vs Bangladesh,Grab The Piece,10.0,200,200,1765.0,2020-01-22 00:42:32,235.0,2020-01-22 00:42:32,2020-01-21 01:10:07,2020-01-24 15:00:00
Pakistan vs Bangladesh,Extra Cover Mini,32.0,100,100,3005.0,2020-01-23 22:01:28,195.0,2020-01-23 22:01:38,2020-01-21 01:10:07,2020-01-24 15:00:00
Pakistan vs Bangladesh,MidOn,40.0,100,100,3920.0,2020-01-23 20:00:20,80.0,2020-01-23 19:56:31,2020-01-21 01:10:07,2020-01-24 15:00:00
Pakistan vs Bangladesh,STUN GUN,50.0,150,150,6695.0,2020-01-24 20:00:05,805.0,2020-01-24 04:41:35,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Grab The Piece,10.0,200,200,1765.0,2020-01-23 23:03:18,235.0,2020-01-23 23:03:18,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,MidOn,40.0,100,100,3920.0,2020-01-24 18:00:05,80.0,2020-01-24 04:40:52,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Mini Mega,20.0,500,500,8400.0,2020-01-23 23:03:02,1600.0,2020-01-23 23:03:02,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Extra Cover Mini,32.0,100,100,3005.0,2020-01-24 16:00:05,195.0,2020-01-24 04:40:39,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Mini Mania I,33.0,55,55,1615.0,2020-01-24 22:00:13,200.0,2020-01-24 21:46:23,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Boundary Hawl,49.0,60,60,2280.0,2020-01-24 12:00:05,660.0,2020-01-24 04:40:27,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Legend League Mini,100.0,100,100,8600.0,2020-01-24 10:00:05,1400.0,2020-01-24 04:40:13,2020-01-21 01:10:07,2020-01-25 15:00:00
Pakistan vs Bangladesh,Mini Mega,20.0,350,350,5750.0,2020-01-24 21:15:20,1250.0,2020-01-24 21:15:20,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Empire Guild,39.0,80,80,2700.0,2020-01-26 22:00:00,420.0,2020-01-26 04:13:33,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Mini Mania I,33.0,55,55,1615.0,2020-01-26 20:00:00,200.0,2020-01-26 04:13:12,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Boundary Hawl,49.0,60,60,2280.0,2020-01-26 18:00:00,660.0,2020-01-26 04:13:02,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Oreo Shot,50.0,95,95,4175.0,2020-01-26 12:00:00,575.0,2020-01-26 04:12:34,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Constant League,50.0,120,120,5020.0,2020-01-26 10:00:00,980.0,2020-01-26 04:12:25,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Big Blast,22.0,526,800,10525.0,2020-01-24 21:35:06,1047.0,2020-01-24 21:35:06,2020-01-21 01:10:07,2020-01-27 17:30:00
Pakistan vs Bangladesh,Grab The Piece,10.0,200,200,1765.0,2020-01-24 21:15:31,235.0,2020-01-24 21:15:31,2020-01-21 01:10:07,2020-01-27 17:30:00
India U19 vs Australia U19,Grab The Piece,10.0,200,200,1765.0,2020-01-27 02:21:49,235.0,2020-01-27 02:21:49,2020-01-27 00:53:52,2020-01-28 14:00:00
India U19 vs Australia U19,Extra Cover Mini,32.0,100,100,3005.0,2020-01-27 22:00:31,195.0,2020-01-27 02:31:41,2020-01-27 00:53:52,2020-01-28 14:00:00
India U19 vs Australia U19,Boundary Hawl,49.0,60,60,2280.0,2020-01-27 20:00:31,660.0,2020-01-27 02:31:28,2020-01-27 00:53:52,2020-01-28 14:00:00
India U19 vs Australia U19,Blaster's Choice,19.0,45,45,775.0,2020-01-27 18:00:31,80.0,2020-01-27 02:31:20,2020-01-27 00:53:52,2020-01-28 14:00:00
India U19 vs Australia U19,Mini Mania I,33.0,55,55,1615.0,2020-01-27 16:00:31,200.0,2020-01-27 02:31:11,2020-01-27 00:53:52,2020-01-28 14:00:00
India U19 vs Australia U19,Extra Cover Mini,32.0,100,100,3005.0,2020-01-27 12:00:31,195.0,2020-01-27 02:30:59,2020-01-27 00:53:52,2020-01-28 14:00:00
India U19 vs Australia U19,MidOn,40.0,100,100,3920.0,2020-01-27 10:00:31,80.0,2020-01-27 02:30:49,2020-01-27 00:53:52,2020-01-28 14:00:00
West Indies U19 vs New Zealand U19,Blaster's Choice,19.0,45,45,775.0,2020-01-28 16:00:35,80.0,2020-01-28 15:43:50,2020-01-27 00:53:52,2020-01-29 14:00:00
West Indies U19 vs New Zealand U19,Pie Mania,22.0,66,66,1220.0,2020-01-28 22:00:04,232.0,2020-01-28 05:22:18,2020-01-27 00:53:52,2020-01-29 14:00:00
West Indies U19 vs New Zealand U19,Rocking Fantasy,12.0,75,75,890.0,2020-01-28 20:00:03,10.0,2020-01-28 01:14:21,2020-01-27 00:53:52,2020-01-29 14:00:00
West Indies U19 vs New Zealand U19,Mini Mania I,33.0,55,55,1615.0,2020-01-28 12:00:03,200.0,2020-01-28 01:13:38,2020-01-27 00:53:52,2020-01-29 14:00:00
West Indies U19 vs New Zealand U19,Boundary Hawl,49.0,60,60,2280.0,2020-01-28 10:00:03,660.0,2020-01-28 01:13:26,2020-01-27 00:53:52,2020-01-29 14:00:00
West Indies U19 vs New Zealand U19,Grab The Piece,10.0,200,200,1765.0,2020-01-27 02:28:49,235.0,2020-01-27 02:28:49,2020-01-27 00:53:52,2020-01-29 14:00:00
Bangladesh U19 vs South Africa U19,Pie Mania,22.0,66,66,1220.0,2020-01-29 10:00:44,232.0,2020-01-29 02:33:25,2020-01-27 00:53:52,2020-01-30 14:00:00
Bangladesh U19 vs South Africa U19,Grab The Piece,10.0,200,200,1765.0,2020-01-29 02:08:26,235.0,2020-01-29 02:08:26,2020-01-27 00:53:52,2020-01-30 14:00:00
Bangladesh U19 vs South Africa U19,Mini Mania I,33.0,55,55,1615.0,2020-01-29 22:00:44,200.0,2020-01-29 02:32:57,2020-01-27 00:53:52,2020-01-30 14:00:00
Bangladesh U19 vs South Africa U19,Boundary Hawl,49.0,60,60,2280.0,2020-01-29 20:00:44,660.0,2020-01-29 02:32:48,2020-01-27 00:53:52,2020-01-30 14:00:00
Bangladesh U19 vs South Africa U19,Empire Guild,39.0,80,80,2700.0,2020-01-29 16:00:44,420.0,2020-01-29 02:32:39,2020-01-27 00:53:52,2020-01-30 14:00:00
Bangladesh U19 vs South Africa U19,Limit Guild,50.0,20,20,855.0,2020-01-29 12:00:44,145.0,2020-01-29 02:32:22,2020-01-27 00:53:52,2020-01-30 14:00:00
Hobart Hurricanes vs Sydney Thunder,Constant League,50.0,120,120,5020.0,2020-01-29 16:11:31,980.0,2020-01-29 16:11:31,2020-01-29 14:51:44,2020-01-30 14:40:00
Hobart Hurricanes vs Sydney Thunder,Empire Guild,39.0,80,80,2700.0,2020-01-29 22:00:45,420.0,2020-01-29 21:34:57,2020-01-29 14:51:44,2020-01-30 14:40:00
Hobart Hurricanes vs Sydney Thunder,Extra Cover Mini,32.0,100,100,3005.0,2020-01-29 20:00:56,195.0,2020-01-29 20:01:12,2020-01-29 14:51:44,2020-01-30 14:40:00
Hobart Hurricanes vs Sydney Thunder,Oreo Shot,50.0,95,95,4175.0,2020-01-29 16:00:46,575.0,2020-01-29 16:12:13,2020-01-29 14:51:44,2020-01-30 14:40:00
Melbourne Stars vs Sydney Sixers	,MidOn,40.0,100,100,3920.0,2020-01-30 18:00:30,80.0,2020-01-30 03:20:42,2020-01-29 14:51:44,2020-01-31 14:15:00
Melbourne Stars vs Sydney Sixers	,Extra Cover Mini,32.0,100,100,3005.0,2020-01-30 16:00:12,195.0,2020-01-30 03:20:30,2020-01-29 14:51:44,2020-01-31 14:15:00
Melbourne Stars vs Sydney Sixers	,Boundary Hawl,49.0,60,60,2280.0,2020-01-30 12:00:00,660.0,2020-01-30 03:20:12,2020-01-29 14:51:44,2020-01-31 14:15:00
Melbourne Stars vs Sydney Sixers	,Oreo Shot,50.0,95,95,4175.0,2020-01-30 10:00:42,575.0,2020-01-30 03:19:59,2020-01-29 14:51:44,2020-01-31 14:15:00
Australia Women vs England Women,Constant League,50.0,120,120,5020.0,2020-01-31 15:52:19,980.0,2020-01-31 15:52:19,2020-01-30 01:15:52,2020-02-01 09:00:00
Australia Women vs England Women,Mini Mania I,33.0,55,55,1615.0,2020-01-31 22:00:25,200.0,2020-01-31 22:54:37,2020-01-30 01:15:52,2020-02-01 09:00:00
Australia Women vs England Women,Blaster's Choice,19.0,45,45,775.0,2020-01-31 20:00:33,80.0,2020-01-31 19:17:56,2020-01-30 01:15:52,2020-02-01 09:00:00
Australia Women vs England Women,Boundary Hawl,49.0,60,60,2280.0,2020-01-31 19:16:30,660.0,2020-01-31 19:16:30,2020-01-30 01:15:52,2020-02-01 09:00:00
Australia Women vs India Women,Empire Guild,39.0,55,80,2700.0,2020-02-01 10:00:08,-555.0,2020-02-01 05:00:27,2020-01-30 01:15:52,2020-02-02 09:10:00
Australia Women vs India Women,Extra Cover Mini,32.0,100,100,3005.0,2020-01-31 19:17:02,195.0,2020-01-31 19:17:02,2020-01-30 01:15:52,2020-02-02 09:10:00
Australia Women vs India Women,Boundary Hawl,49.0,30,60,2280.0,2020-02-01 12:00:08,-810.0,2020-02-01 05:01:03,2020-01-30 01:15:52,2020-02-02 09:10:00
New Zealand vs India,Limit Guild,50.0,20,20,855.0,2020-02-01 22:00:08,145.0,2020-02-01 05:03:11,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Rocking Fantasy,12.0,75,75,890.0,2020-02-01 22:00:08,10.0,2020-02-01 05:02:59,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Empire Guild,39.0,80,80,2700.0,2020-02-01 20:00:08,420.0,2020-02-01 05:02:41,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Oreo Shot,50.0,95,95,4175.0,2020-02-02 10:00:28,575.0,2020-02-02 05:14:44,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Extra Cover Mini,32.0,100,100,3005.0,2020-02-01 18:00:08,195.0,2020-02-01 05:02:32,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Boundary Hawl,49.0,60,60,2280.0,2020-02-01 16:00:08,660.0,2020-02-01 05:02:21,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,STUN GUN,50.0,150,150,6695.0,2020-02-01 12:00:08,805.0,2020-02-01 05:02:12,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Mini Mega,20.0,350,350,5750.0,2020-01-31 18:49:04,1250.0,2020-01-31 18:49:04,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Legend League Mini,100.0,100,100,8600.0,2020-02-01 10:00:08,1400.0,2020-02-01 05:01:50,2020-01-30 01:15:52,2020-02-02 13:00:00
New Zealand vs India,Grab The Piece,10.0,200,200,1765.0,2020-01-31 18:48:40,235.0,2020-01-31 18:48:40,2020-01-30 01:15:52,2020-02-02 13:00:00
South Africa vs England,Boundary Hawl,49.0,60,60,2280.0,2020-02-03 18:00:51,660.0,2020-02-03 02:18:11,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,MidOn,40.0,100,100,3920.0,2020-02-03 16:00:51,80.0,2020-02-03 02:18:03,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,Extra Cover Mini,32.0,100,100,3005.0,2020-02-03 12:00:51,195.0,2020-02-03 02:17:49,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,Oreo Shot,50.0,95,95,4175.0,2020-02-03 10:00:51,575.0,2020-02-03 02:17:26,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,Grab The Piece,10.0,200,200,1765.0,2020-02-01 22:14:04,235.0,2020-02-01 22:14:04,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,Mini Mega,20.0,394,400,6950.0,2020-02-01 22:13:57,930.0,2020-02-01 22:13:57,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,Empire Guild,39.0,80,80,2700.0,2020-02-03 22:00:20,420.0,2020-02-03 22:14:32,2020-01-30 01:15:52,2020-02-04 17:00:00
South Africa vs England,Mini Mania I,33.0,55,55,1615.0,2020-02-03 20:00:51,200.0,2020-02-03 02:18:34,2020-01-30 01:15:52,2020-02-04 17:00:00
New Zealand vs India,Empire Guild,39.0,80,80,2700.0,2020-02-04 18:00:12,420.0,2020-02-04 03:27:01,2020-01-30 01:15:52,2020-02-05 08:00:00
New Zealand vs India,Extra Cover Mini,32.0,100,100,3005.0,2020-02-04 16:00:12,195.0,2020-02-04 03:26:47,2020-01-30 01:15:52,2020-02-05 08:00:00
New Zealand vs India,MidOn,40.0,100,100,3920.0,2020-02-04 12:00:12,80.0,2020-02-04 03:26:39,2020-01-30 01:15:52,2020-02-05 08:00:00
New Zealand vs India,Legend League Mini,100.0,99,100,8600.0,2020-02-04 10:00:12,1300.0,2020-02-04 03:26:28,2020-01-30 01:15:52,2020-02-05 08:00:00
New Zealand vs India,Grab The Piece,10.0,200,200,1765.0,2020-02-02 20:32:45,235.0,2020-02-02 20:32:45,2020-01-30 01:15:52,2020-02-05 08:00:00
New Zealand vs India,Mini Mega,20.0,352,400,6950.0,2020-02-02 20:32:39,90.0,2020-02-02 20:32:39,2020-01-30 01:15:52,2020-02-05 08:00:00
New Zealand vs India,Oreo Shot,50.0,90,95,4175.0,2020-02-04 20:00:12,325.0,2020-02-04 03:27:14,2020-01-30 01:15:52,2020-02-05 08:00:00
England Women vs India Women,Blaster's Choice,19.0,45,45,775.0,2020-02-06 12:00:00,80.0,2020-02-06 02:45:12,2020-01-30 01:15:52,2020-02-07 09:10:00
England Women vs India Women,Grab The Piece,10.0,200,200,1765.0,2020-02-04 23:02:50,235.0,2020-02-04 23:02:50,2020-01-30 01:15:52,2020-02-07 09:10:00
England Women vs India Women,Boundary Hawl,49.0,60,60,2280.0,2020-02-06 18:00:03,660.0,2020-02-06 05:24:14,2020-01-30 01:15:52,2020-02-07 09:10:00
England Women vs India Women,Long On,37.0,30,30,950.0,2020-02-06 20:00:00,160.0,2020-02-06 02:46:19,2020-01-30 01:15:52,2020-02-07 09:10:00
England Women vs India Women,Over Hawl,27.0,40,40,870.0,2020-02-06 16:00:00,210.0,2020-02-06 02:45:40,2020-01-30 01:15:52,2020-02-07 09:10:00
Pakistan vs Bangladesh,Royal Battle,90.0,95,99,8200.0,2020-02-06 10:00:00,350.0,2020-02-06 02:40:10,2020-01-30 01:15:52,2020-02-07 11:00:00
Pakistan vs Bangladesh,STUN GUN,50.0,135,150,6695.0,2020-02-04 22:47:35,55.0,2020-02-04 22:47:35,2020-01-30 01:15:52,2020-02-07 11:00:00
Pakistan vs Bangladesh,Grab The Piece,10.0,200,200,1765.0,2020-02-04 22:47:17,235.0,2020-02-04 22:47:17,2020-01-30 01:15:52,2020-02-07 11:00:00
Pakistan vs Bangladesh,Mini Mega,20.0,307,400,6950.0,2020-02-04 22:47:03,-810.0,2020-02-04 22:47:03,2020-01-30 01:15:52,2020-02-07 11:00:00
South Africa vs England,Mini Mega,20.0,356,400,6950.0,2020-02-05 13:53:36,170.0,2020-02-05 13:53:36,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Grab The Piece,10.0,200,200,1765.0,2020-02-05 13:53:13,235.0,2020-02-05 13:53:13,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Empire Guild,39.0,80,80,2700.0,2020-02-06 20:00:36,420.0,2020-02-06 05:23:49,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Extra Cover Mini,32.0,100,100,3005.0,2020-02-06 12:00:57,195.0,2020-02-06 03:12:10,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Over Hawl,27.0,40,40,870.0,2020-02-06 18:00:00,210.0,2020-02-06 02:51:32,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Mini Mania I,33.0,55,55,1615.0,2020-02-06 22:00:00,200.0,2020-02-06 02:51:51,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Surprise Drive!!,17.0,70,70,1005.0,2020-02-06 16:00:00,185.0,2020-02-06 02:51:13,2020-01-30 01:15:52,2020-02-07 18:30:00
South Africa vs England,Oreo Shot,50.0,95,95,4175.0,2020-02-06 10:00:00,575.0,2020-02-06 02:50:47,2020-01-30 01:15:52,2020-02-07 18:30:00
Adelaide Strikers vs Sydney Thunder,Oreo Shot,50.0,95,95,4175.0,2020-01-31 22:00:56,575.0,2020-01-31 22:54:09,2020-01-31 11:15:30,2020-02-01 14:40:00
Adelaide Strikers vs Sydney Thunder,MidOn,40.0,100,100,3920.0,2020-01-31 20:00:06,80.0,2020-01-31 19:18:32,2020-01-31 11:15:30,2020-02-01 14:40:00
Adelaide Strikers vs Sydney Thunder,Mini Mania I,33.0,55,55,1615.0,2020-01-31 19:16:45,200.0,2020-01-31 19:16:45,2020-01-31 11:15:30,2020-02-01 14:40:00
Adelaide Strikers vs Sydney Thunder,Grab The Piece,10.0,200,200,1765.0,2020-01-31 15:52:44,235.0,2020-01-31 15:52:44,2020-01-31 11:15:30,2020-02-01 14:40:00
New Zealand vs India,Surprise Drive!!,17.0,70,70,1005.0,2020-02-07 22:00:54,185.0,2020-02-07 04:42:17,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Grab The Piece,10.0,200,200,1765.0,2020-02-06 14:26:20,235.0,2020-02-06 14:26:20,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Mini Mega,20.0,325,400,6950.0,2020-02-06 14:26:12,-450.0,2020-02-06 14:26:12,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Boundary Hawl,49.0,55,60,2280.0,2020-02-07 20:00:54,415.0,2020-02-07 04:42:01,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Empire Guild,39.0,80,80,2700.0,2020-02-07 18:00:54,420.0,2020-02-07 04:41:53,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Oreo Shot,50.0,84,95,4175.0,2020-02-07 16:00:54,25.0,2020-02-07 04:41:42,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Extra Cover Mini,32.0,100,100,3005.0,2020-02-07 12:00:54,195.0,2020-02-07 04:41:30,2020-01-31 11:15:30,2020-02-08 08:00:00
New Zealand vs India,Contest Combat,30.0,82,100,2150.0,2020-02-07 10:00:54,310.0,2020-02-07 04:41:18,2020-01-31 11:15:30,2020-02-08 08:00:00
Australia Women vs India Women,Blaster's Choice,19.0,45,45,775.0,2020-02-07 18:00:00,80.0,2020-02-07 04:42:37,2020-01-31 11:15:30,2020-02-08 07:10:00
Australia Women vs India Women,Grab The Piece,10.0,199,200,1765.0,2020-02-06 14:26:52,225.0,2020-02-06 14:26:52,2020-01-31 11:15:30,2020-02-08 07:10:00
Australia Women vs India Women,Over Hawl,27.0,40,40,870.0,2020-02-07 16:00:00,210.0,2020-02-07 04:42:16,2020-01-31 11:15:30,2020-02-08 07:10:00
Australia Women vs India Women,Mini Mania I,33.0,55,55,1615.0,2020-02-07 10:00:00,200.0,2020-02-07 04:41:56,2020-01-31 11:15:30,2020-02-08 07:10:00
Australia Women vs India Women,Surprise Drive!!,17.0,70,70,1005.0,2020-02-07 22:00:00,185.0,2020-02-07 04:42:59,2020-01-31 11:15:30,2020-02-08 07:10:00
South Africa vs England,Oreo Shot,50.0,95,95,4175.0,2020-02-08 10:00:04,575.0,2020-02-08 10:19:23,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,STUN GUN,50.0,150,150,6695.0,2020-02-09 01:26:31,805.0,2020-02-09 01:26:31,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,Surprise Drive!!,17.0,70,70,1005.0,2020-02-08 22:00:00,185.0,2020-02-08 03:18:28,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,Blaster's Choice,19.0,45,45,775.0,2020-02-08 16:00:00,80.0,2020-02-08 03:17:54,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,Mini Mania I,33.0,55,55,1615.0,2020-02-08 20:00:04,200.0,2020-02-08 10:20:41,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,MidOn,40.0,100,100,3920.0,2020-02-08 18:00:04,80.0,2020-02-08 10:20:19,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,Grab The Piece,10.0,200,200,1765.0,2020-02-07 05:00:11,235.0,2020-02-07 05:00:11,2020-01-31 11:15:30,2020-02-09 14:00:00
South Africa vs England,Extra Cover Mini,32.0,100,100,3005.0,2020-02-08 12:00:04,195.0,2020-02-08 10:19:36,2020-01-31 11:15:30,2020-02-09 14:00:00
New Zealand Women vs South Africa Women,Mini Mania I,33.0,55,55,1615.0,2020-02-09 18:00:02,200.0,2020-02-09 05:44:13,2020-01-31 11:15:30,2020-02-10 07:00:00
